"id","account_type","actions","device_id","duration","end_date","end_date_when_not_saved","installer_package","ip","ip_address","os_version","referrer","screen_views","start_date","user_agent","version"
"qtphmsjqAzXvaiD","","","7124844732.1678671274185","2","2023-03-13T01:39:21.183Z","","unknown","108.177.29.88","","12","","","2023-03-13T01:39:19.668Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"fjSZAnKgDDzCenm","hotel","","UKJEA06Vl","234","","2022-11-17T01:53:14.853Z","com.android.vending","92.184.108.176","10.133.225.207","11","","[{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Thu Nov 17 02:49:48 2022""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""Thu Nov 17 02:49:56 2022""}}},{""M"":{""duration"":{""N"":""8""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Thu Nov 17 02:50:13 2022""}}},{""M"":{""duration"":{""N"":""34""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Thu Nov 17 02:50:14 2022""}}},{""M"":{""duration"":{""N"":""80""},""screen_name"":{""S"":""analytics""},""log_time"":{""S"":""Thu Nov 17 02:51:37 2022""}}},{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""settings""},""log_time"":{""S"":""Thu Nov 17 02:51:51 2022""}}},{""M"":{""duration"":{""N"":""17""},""screen_name"":{""S"":""qr""},""log_time"":{""S"":""Thu Nov 17 02:52:11 2022""}}},{""M"":{""duration"":{""N"":""8""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Thu Nov 17 02:52:24 2022""}}},{""M"":{""duration"":{""N"":""9""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Thu Nov 17 02:52:34 2022""}}},{""M"":{""duration"":{""N"":""8""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""Thu Nov 17 02:52:50 2022""}}}]","2022-11-17T01:49:21.285Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.71 Mobile Safari/537.36""","1.0.12"
"DbAn6oUMOh64uNG","","","2047358982.1667950602534","124","","","","37.24.81.254","","","https://www.atsight.ch/george6paris/","[{""M"":{""duration"":{""N"":""18""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""22:29:32""}}},{""M"":{""duration"":{""N"":""21""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""22:29:53""}}},{""M"":{""duration"":{""N"":""5""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""22:29:53""}}},{""M"":{""duration"":{""N"":""14""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""22:30:07""}}},{""M"":{""duration"":{""N"":""5""},""screen_name"":{""S"":""pdf_info""},""log_time"":{""S"":""22:30:16""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""pdf_info""},""log_time"":{""S"":""22:30:24""}}},{""M"":{""duration"":{""N"":""21""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""22:31:00""}}},{""M"":{""duration"":{""N"":""55""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""22:31:02""}}},{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""22:31:08""}}}]","2023-02-02T21:29:14.580Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"sq7LV0ToUdTf9E8","","","4727897728.1681236204969","10","","","","62.182.99.241","","","","","2023-04-11T18:03:30.384Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36""","0.1.0"
"3eMTBLQKfVm8UNh","hotel","","6864572312.1668906081515","291","2023-01-16T07:57:58.466Z","","com.android.vending","92.184.97.123","","11","","[{""M"":{""duration"":{""N"":""30""},""screen_name"":{""S"":""post_editor""},""log_time"":{""S"":""Mon Jan 16 08:54:10 2023""}}},{""M"":{""duration"":{""N"":""39""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Mon Jan 16 08:54:12 2023""}}},{""M"":{""duration"":{""N"":""62""},""screen_name"":{""S"":""related_items_editor""},""log_time"":{""S"":""Mon Jan 16 08:55:22 2023""}}},{""M"":{""duration"":{""N"":""121""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Mon Jan 16 08:55:26 2023""}}}]","2023-01-16T07:53:07.770Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36""","1.0.13"
"FN9nLCSBG88cRc9","","","2883941860.1677291308813","40","","","","86.249.148.170","","","","","2023-02-25T02:15:08.703Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1""","0.1.0"
"TKQQS7i0Hs304Kz","hotel","","4UMwIlcDR","4","","","appstore","80.9.240.131","192.168.1.21","15.3.1","","","2022-11-18T23:13:45.714Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.9"
"7eU7vnkcccfEWD9","hotel","","5752083506.1668813242600","16","","","appstore","80.9.240.131","","15.3.1","","[{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""16:23:12""}}},{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""16:23:19""}}}]","2022-12-07T15:23:06.407Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.10"
"6OVBIJm4Lw5AUTD","hotel","[{""M"":{""action"":{""S"":""log_out""},""log_time"":{""S"":""Sat Dec 24 13:18:31 2022""}}},{""M"":{""action"":{""S"":""login""},""log_time"":{""S"":""Sat Dec 24 13:19:12 2022""}}}]","6864572312.1668906081515","231","2022-12-24T12:20:17.404Z","","com.android.vending","80.9.240.131","","11","","[{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sat Dec 24 13:16:55 2022""}}},{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sat Dec 24 13:16:59 2022""}}},{""M"":{""duration"":{""N"":""92""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sat Dec 24 13:17:12 2022""}}},{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""settings""},""log_time"":{""S"":""Sat Dec 24 13:17:23 2022""}}},{""M"":{""duration"":{""N"":""60""},""screen_name"":{""S"":""analytics""},""log_time"":{""S"":""Sat Dec 24 13:18:27 2022""}}}]","2022-12-24T12:16:26.437Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36""","1.0.13"
"PwUTNiAQdrEPIXd","hotel","","6864572312.1668906081515","66","2023-01-18T22:19:54.019Z","","com.android.vending","92.184.123.23","","11","","[{""M"":{""duration"":{""N"":""44""},""screen_name"":{""S"":""post_categories_sorter""},""log_time"":{""S"":""Wed Jan 18 23:18:53 2023""}}},{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""post_categories_sorter""},""log_time"":{""S"":""Wed Jan 18 23:19:00 2023""}}},{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""Wed Jan 18 23:19:13 2023""}}}]","2023-01-18T22:18:47.640Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36""","1.0.13"
"trVCsHbmTnUKPFQ","hotel","","5752083506.1668813242600","38","2022-12-05T00:03:05.468Z","","appstore","80.9.240.131","","15.3.1","","[{""M"":{""duration"":{""N"":""66""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""01:02:42""}}},{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""01:02:52""}}},{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""01:02:56""}}},{""M"":{""duration"":{""N"":""7""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""01:03:04""}}}]","2022-12-05T00:02:27.378Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.10"
"ug9ovOFhQKRSVeF","","","8292346666.1673854309506","1701","","","","37.24.81.254","","","https://www.atsight.ch/ap/","[{""M"":{""duration"":{""N"":""14""},""screen_name"":{""S"":""pdf_info""},""log_time"":{""S"":""08:34:15""}}},{""M"":{""duration"":{""N"":""106""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""08:35:44""}}},{""M"":{""duration"":{""N"":""553""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""08:44:58""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""08:45:02""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""08:45:06""}}},{""M"":{""duration"":{""N"":""1029""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""09:02:16""}}}]","2023-01-16T07:33:56.999Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"2K5CvqFpp6mOtGb","hotel","","UKJEA06Vl","6","","2022-11-18T10:24:29.038Z","com.android.vending","92.184.108.83","10.48.159.92","11","","","2022-11-18T10:24:22.725Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.71 Mobile Safari/537.36""","1.0.12"
"xv1OwDQKZDNUp2K","hotel","","6864572312.1668906081515","28","2023-02-12T09:35:26.364Z","","com.android.vending","92.184.123.172","","11","","[{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Sun Feb 12 10:35:08 2023""}}}]","2023-02-12T09:34:58.867Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36""","1.0.13"
"5P7Bfz2yKftCH1Z","hotel","","6864572312.1668906081515","6","2023-01-29T11:51:43.456Z","","com.android.vending","92.184.102.32","","11","","","2023-01-29T11:51:37.958Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.85 Mobile Safari/537.36""","1.0.13"
"kSoXxA7ItgJhi4i","hotel","","6864572312.1668906081515","26","2023-01-18T15:37:27.712Z","","com.android.vending","92.184.116.106","","11","","[{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""post_editor""},""log_time"":{""S"":""Wed Jan 18 16:37:14 2023""}}}]","2023-01-18T15:37:01.231Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36""","1.0.13"
"ipRyus8HRdlXkTU","","","7124844732.1678671274185","1","2023-03-13T01:38:46.721Z","","unknown","108.177.29.88","","12","","","2023-03-13T01:38:45.738Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"8hbWpxyAh9YpXBW","","","6JEZmG2rD","3","","","appstore","139.178.131.71","","16.4","","","2023-04-06T07:12:11.331Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.9"
"A6ASMVq3I8jrB45","","","7124844732.1678671274185","27","2023-03-13T01:39:18.366Z","","unknown","108.177.29.88","","12","","","2023-03-13T01:38:51.116Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"69xu2SVX7h6xt5C","","","5353707074.1678239956565","13","2023-03-08T01:46:09.746Z","","unknown","70.32.128.240","","12","","[{""M"":{""duration"":{""N"":""8""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Tue Mar  7 17:46:06 2023""}}}]","2023-03-08T01:45:56.735Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"KQVX6fi4TsLQ3qz","hotel","","5752083506.1668813242600","16","2022-12-23T22:19:01.114Z","","appstore","80.9.240.131","","15.3.1","","","2022-12-23T22:18:44.632Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.10"
"MeIno7tzB6ZbsrW","hotel","","5752083506.1668813242600","101","","","appstore","80.9.240.131","","15.3.1","","[{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""12:33:15""}}},{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""post_editor""},""log_time"":{""S"":""12:33:32""}}}]","2022-12-14T11:32:51.687Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.10"
"6nXeVEp2lSkBTEH","","","5904789064.1679981429172","1","2023-03-28T05:33:08.851Z","","unknown","34.69.234.64","","9","","","2023-03-28T05:33:07.556Z","""Mozilla/5.0 (Linux; Android 9; GCE x86 phone Build/PGR1.190916.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.158 Mobile Safari/537.36""","1.0.13"
"qTTQdN1RJiREeEt","","","9729819935.1679976091210","70","2023-03-28T04:03:01.030Z","","unknown","108.177.7.91","","12","","[{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Mon Mar 27 21:02:49 2023""}}}]","2023-03-28T04:01:51.375Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"pDbcrBgTQyezNb9","hotel","","6864572312.1668906081515","7","2023-01-07T18:13:29.376Z","","com.android.vending","31.187.69.144","","11","","[{""M"":{""duration"":{""N"":""5""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sat Jan  7 19:13:28 2023""}}}]","2023-01-07T18:13:21.923Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36""","1.0.13"
"0axT1JZnYbD9yC3","","","9729819935.1679976091210","1","2023-03-28T04:06:22.496Z","","unknown","108.177.7.91","","12","","","2023-03-28T04:06:21.577Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"wZ2MddWMvT4lmMP","","","2883941860.1677291308813","14","","","","86.249.148.170","","","","[{""M"":{""duration"":{""N"":""35""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""03:15:52""}}},{""M"":{""duration"":{""N"":""5""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""03:15:57""}}}]","2023-02-25T02:15:50.583Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1""","0.1.0"
"0GXMGis0I4MExsM","","","2047358982.1667950602534","71","","","","92.184.124.75","","","https://www.atsight.ch/george6paris/","","2023-01-18T22:39:08.887Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"0ZJBrpZCGPEjbaO","hotel","","UKJEA06Vl","18","","2022-11-17T01:59:13.017Z","com.android.vending","92.184.108.176","10.133.225.207","11","","","2022-11-17T01:58:54.660Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.71 Mobile Safari/537.36""","1.0.12"
"0SZjKzaiVikgfUn","hotel","","5752083506.1668813242600","15","2023-01-13T07:30:25.121Z","","appstore","37.24.81.254","","15.3.1","","[{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""08:30:21""}}},{""M"":{""duration"":{""N"":""9""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""08:30:23""}}}]","2023-01-13T07:30:10.394Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.10"
"CPNnwW21OKAKcRC","","","9729819935.1679976091210","1","2023-03-28T04:03:10.730Z","","unknown","108.177.7.91","","12","","","2023-03-28T04:03:09.763Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"QXR3G0TwlBtirtH","","","2047358982.1667950602534","7","","","","37.24.81.254","","","https://www.atsight.ch/george6paris/","","2023-02-02T21:29:01.422Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"QsqTaX8uT2LSOFs","","","2047358982.1667950602534","6","","","","92.184.124.75","","","","","2023-01-18T22:24:12.384Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"ljAG234fFLjYj2S","hotel","","6864572312.1668906081515","241","2023-01-29T00:36:33.673Z","","com.android.vending","45.15.176.239","","11","","[{""M"":{""duration"":{""N"":""29""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""Sun Jan 29 01:32:39 2023""}}},{""M"":{""duration"":{""N"":""37""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sun Jan 29 01:32:40 2023""}}},{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Sun Jan 29 01:32:45 2023""}}},{""M"":{""duration"":{""N"":""7""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sun Jan 29 01:33:05 2023""}}},{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""analytics""},""log_time"":{""S"":""Sun Jan 29 01:33:10 2023""}}},{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""settings""},""log_time"":{""S"":""Sun Jan 29 01:33:16 2023""}}},{""M"":{""duration"":{""N"":""17""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sun Jan 29 01:33:42 2023""}}},{""M"":{""duration"":{""N"":""18""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sun Jan 29 01:34:48 2023""}}},{""M"":{""duration"":{""N"":""35""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sun Jan 29 01:35:27 2023""}}},{""M"":{""duration"":{""N"":""130""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sun Jan 29 01:35:28 2023""}}},{""M"":{""duration"":{""N"":""7""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sun Jan 29 01:35:40 2023""}}},{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sun Jan 29 01:35:44 2023""}}},{""M"":{""duration"":{""N"":""14""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sun Jan 29 01:35:59 2023""}}},{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sun Jan 29 01:36:02 2023""}}},{""M"":{""duration"":{""N"":""8""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sun Jan 29 01:36:12 2023""}}},{""M"":{""duration"":{""N"":""43""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sun Jan 29 01:36:13 2023""}}},{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sun Jan 29 01:36:21 2023""}}},{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""post_editor""},""log_time"":{""S"":""Sun Jan 29 01:36:31 2023""}}},{""M"":{""duration"":{""N"":""9""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sun Jan 29 01:36:32 2023""}}},{""M"":{""duration"":{""N"":""18""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sun Jan 29 01:36:32 2023""}}}]","2023-01-29T00:32:32.954Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.85 Mobile Safari/537.36""","1.0.13"
"8PM3TIPA5r2A3Mv","hotel","","6864572312.1668906081515","12","2022-11-26T09:58:48.731Z","","com.android.vending","92.184.98.62","","11","","","2022-11-26T09:58:36.607Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.105 Mobile Safari/537.36""","1.0.13"
"Mwp6P3t7dktCSBK","hotel","","6864572312.1668906081515","4","2023-01-15T19:23:13.191Z","","com.android.vending","185.222.240.118","","11","","","2023-01-15T19:23:09.238Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36""","1.0.13"
"j6TTnarNGJESsv5","","","7124844732.1678671274185","2","2023-03-13T01:36:21.070Z","","unknown","108.177.29.86","","12","","","2023-03-13T01:36:18.687Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"8dlcEMD1uMbPnXj","","","7120448831.1678688817227","3","2023-03-13T06:28:12.482Z","","unknown","35.203.128.13","","9","","","2023-03-13T06:28:09.652Z","""Mozilla/5.0 (Linux; Android 9; GCE x86 phone Build/PGR1.190916.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.158 Mobile Safari/537.36""","1.0.13"
"NWNuOjpX9xLoNaW","","","7124844732.1678671274185","1","2023-03-13T01:36:17.390Z","","unknown","108.177.29.86","","12","","","2023-03-13T01:36:16.440Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"EK4EYVEKYK5NIHg","hotel","","6864572312.1668906081515","167","2022-12-09T12:04:19.369Z","","com.android.vending","92.184.98.239","","11","","[{""M"":{""duration"":{""N"":""186""},""screen_name"":{""S"":""post_editor""},""log_time"":{""S"":""Fri Dec  9 13:04:14 2022""}}}]","2022-12-09T12:01:32.187Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.79 Mobile Safari/537.36""","1.0.13"
