"device_id","ip","model","os","os_version","platform","registration_date","user_agent"
"2120677446.1668977090857","66.249.66.12","","","","web","2022-11-20T20:44:50.857Z","""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.5249.119 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
"8321126171.1668290595647","92.184.104.183","","","","web","2022-11-12T22:03:15.647Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"2886585571.1668295236813","92.184.104.183","","","","web","2022-11-12T23:20:36.813Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"4429581124.1676763191273","86.249.148.170","","","","web","2023-02-18T23:33:11.273Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"""
"2960297141.1672744365377","80.9.240.131","","","","web","2023-01-03T11:12:45.377Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"zM3bYgbZz","139.178.128.198","iPhone 12","ios","16.3","","2023-02-11T23:16:47.136Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"""
"8317520058.1678538792803","65.154.226.167","","","","web","2023-03-11T12:46:32.803Z","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/110.0.5481.77 Safari/537.36"""
"1542015124.1668289975831","92.184.104.183","","","","web","2022-11-12T21:52:55.831Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"0125601295.1668462755351","80.9.240.131","","","","web","2022-11-14T21:52:35.351Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"9751102303.1676763284060","86.249.148.170","","","","web","2023-02-18T23:34:44.060Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1"""
"4801736055.1677621581885","86.249.148.170","","","","web","2023-02-28T21:59:41.885Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1"""
"4063169537.1668290386103","92.184.104.183","","","","web","2022-11-12T21:59:46.103Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"0606422249.1680646032303","40.77.202.157","","","","web","2023-04-04T22:07:12.303Z","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b"""
"5204370671.1677279929983","149.56.150.242","","","","web","2023-02-24T23:05:29.983Z","Mozilla/5.0 (compatible; Dataprovider.com)"
"8347572862.1667956430548","80.9.240.131","","","","web","2022-11-09T01:13:50.548Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"9603212034.1676763382537","86.249.148.170","","","","web","2023-02-18T23:36:22.537Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1"""
"8125306661.1667954802234","80.9.240.131","","","","web","2022-11-09T00:46:42.234Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6009190881.1668293238689","92.184.104.183","","","","web","2022-11-12T22:47:18.689Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"4552885383.1668289962261","92.184.104.183","","","","web","2022-11-12T21:52:42.261Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"2555110461.1668439113461","80.9.240.131","","","","web","2022-11-14T15:18:33.461Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"8370611423.1668691583343","80.9.240.131","","","","web","2022-11-17T13:26:23.343Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"2028178692.1668284409246","92.184.104.183","","","","web","2022-11-12T20:20:09.246Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"4305798061.1667991722632","80.9.240.131","","","","web","2022-11-09T11:02:02.632Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"2931178798.1667951190384","80.9.240.131","","","","web","2022-11-08T23:46:30.384Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"9633422624.1678318100991","86.249.148.170","","","","web","2023-03-08T23:28:20.991Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"""
"8595183540.1668292053181","92.184.104.183","","","","web","2022-11-12T22:27:33.181Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"7396573027.1675326228228","66.249.66.211","","","","web","2023-02-02T08:23:48.228Z","""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.5414.101 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
"7588201787.1668627678966","80.9.240.131","","","","web","2022-11-16T19:41:18.966Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"3534249000.1667956198029","80.9.240.131","","","","web","2022-11-09T01:09:58.029Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"2656618058.1668291394662","92.184.104.183","","","","web","2022-11-12T22:16:34.662Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"7501833626.1668127320122","92.184.106.35","","","","web","2022-11-11T00:42:00.122Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"2370974974.1677264642185","86.249.148.170","","","","web","2023-02-24T18:50:42.185Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"""
"2694804959.1668290616507","92.184.104.183","","","","web","2022-11-12T22:03:36.507Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"5013392001.1669041512836","80.9.240.131","","","","web","2022-11-21T14:38:32.836Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"9226016605.1668681365397","27.115.124.6","","","","web","2022-11-17T10:36:05.397Z","""Mozilla/5.0 (Linux; Android 8.0.0; MHA-AL00 Build/HUAWEIMHA-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 BingWeb/6.9.6"""
"7120448831.1678688817227","35.203.128.13","GCE x86 phone","android","9","app","2023-03-13T06:26:57.227Z","""Mozilla/5.0 (Linux; Android 9; GCE x86 phone Build/PGR1.190916.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.158 Mobile Safari/537.36"""
"7034594105.1668305943739","92.184.105.1","","","","web","2022-11-13T02:19:03.739Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36"""
"6160679561.1668127202373","92.184.108.90","","","","web","2022-11-11T00:40:02.373Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36"""
"2163869662.1669036521974","80.9.240.131","","","","web","2022-11-21T13:15:21.974Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"0514646986.1669154818184","80.9.240.131","","","","web","2022-11-22T22:06:58.184Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"2114122681.1668289769646","92.184.104.183","","","","web","2022-11-12T21:49:29.646Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"1823252843.1668290859289","92.184.104.183","","","","web","2022-11-12T22:07:39.289Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"5861488015.1668382364060","80.9.240.131","","","","web","2022-11-13T23:32:44.060Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"7965775282.1674082604353","42.236.10.114","","","","web","2023-01-18T22:56:44.353Z","""Mozilla/5.0 (Linux; Android 8.0; Pixel 2 Build/OPD3.170816.012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36"""
"0169929537.1668647205689","80.9.240.131","","","","web","2022-11-17T01:06:45.689Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"8980972818.1668439105829","80.9.240.131","","","","web","2022-11-14T15:18:25.829Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"8292788742.1667990637348","80.9.240.131","","","","web","2022-11-09T10:43:57.348Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"7658865079.1677264776279","86.249.148.170","","","","web","2023-02-24T18:52:56.279Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"""
"3491343897.1676763340361","86.249.148.170","","","","web","2023-02-18T23:35:40.361Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1"""
"8558465967.1668464765806","80.9.240.131","","","","web","2022-11-14T22:26:05.806Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6057398955.1668358524991","80.9.240.131","","","","web","2022-11-13T16:55:24.991Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"0632726926.1668539202895","80.9.240.131","","","","web","2022-11-15T19:06:42.895Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6046177253.1677265006574","86.249.148.170","","","","web","2023-02-24T18:56:46.574Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"""
"2439830177.1668555775641","80.9.240.131","","","","web","2022-11-15T23:42:55.641Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"1889446808.1667995812905","195.78.30.154","","","","web","2022-11-09T12:10:12.905Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"2415603182.1669036621972","80.9.240.131","","","","web","2022-11-21T13:17:01.972Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6987470965.1681074767623","40.77.190.122","","","","web","2023-04-09T21:12:47.623Z","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b"""
"4032368260.1669132059517","92.184.98.116","","","","web","2022-11-22T15:47:39.517Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"2441231724.1668293628754","92.184.104.183","","","","web","2022-11-12T22:53:48.754Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"1493911148.1668291000519","92.184.104.183","","","","web","2022-11-12T22:10:00.519Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"7553772758.1676937621494","92.184.117.85","","","","web","2023-02-21T00:00:21.494Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"""
"1616885285.1680861627837","66.249.68.46","","","","web","2023-04-07T10:00:27.837Z","""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/111.0.5563.146 Safari/537.36"""
"3510872950.1678161662557","40.77.202.114","","","","web","2023-03-07T04:01:02.557Z","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b"""
"7859122994.1668294953742","92.184.104.183","","","","web","2022-11-12T23:15:53.742Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"4880183247.1668291360362","92.184.104.183","","","","web","2022-11-12T22:16:00.362Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"4087639595.1667954304000","80.9.240.131","","","","web","2022-11-09T00:38:24.000Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6913532730.1667991013055","80.9.240.131","","","","web","2022-11-09T10:50:13.055Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"1025935336.1678318115214","86.249.148.170","","","","web","2023-03-08T23:28:35.214Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1"""
"0662310656.1668292519428","92.184.104.183","","","","web","2022-11-12T22:35:19.428Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"msIrxzND4","","","ios","","","2022-10-24T09:22:10.622Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"""
"7873730148.1669230509683","80.9.240.131","","","","web","2022-11-23T19:08:29.683Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"1392415408.1668283641911","92.184.104.183","","","","web","2022-11-12T20:07:21.911Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"4244955230.1680484118227","40.77.189.145","","","","web","2023-04-03T01:08:38.227Z","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b"""
"1031302958.1667995035638","80.9.240.131","","","","web","2022-11-09T11:57:15.638Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"2083353247.1670941175498","42.236.10.93","","","","web","2022-12-13T14:19:35.498Z","""Mozilla/5.0 (Linux; Android 8.0.0; MHA-AL00 Build/HUAWEIMHA-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 BingWeb/6.9.6"""
"1017297326.1668649390981","80.9.240.131","","","","web","2022-11-17T01:43:10.981Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"1657384782.1668290215569","92.184.104.183","","","","web","2022-11-12T21:56:55.569Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"7528872020.1671033917496","80.9.240.131","","","","web","2022-12-14T16:05:17.496Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"2669959206.1669138183953","80.9.240.131","","","","web","2022-11-22T17:29:43.953Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"9958342521.1670593060512","80.9.240.131","","","","web","2022-12-09T13:37:40.512Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"6888398081.1669475555823","141.22.28.61","","","","web","2022-11-26T15:12:35.823Z","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"1682409839.1669714500423","66.249.68.39","","","","web","2022-11-29T09:35:00.423Z","""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.5249.119 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
"4363703869.1678793406331","92.184.110.124","","","","web","2023-03-14T11:30:06.331Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36"""
"1670201766.1668292715867","92.184.104.183","","","","web","2022-11-12T22:38:35.867Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"7255634665.1668290965968","92.184.104.183","","","","web","2022-11-12T22:09:25.968Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"9476256639.1668681343010","27.115.124.45","","","","web","2022-11-17T10:35:43.010Z","""Mozilla/5.0 (Linux; Android 8.0.0; MHA-AL00 Build/HUAWEIMHA-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 BingWeb/6.9.6"""
"0806281778.1668439123163","80.9.240.131","","","","web","2022-11-14T15:18:43.163Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6216584181.1668561727367","80.9.240.131","","","","web","2022-11-16T01:22:07.367Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6864572312.1668906081515","80.9.240.131","Nokia 6.2","android","11","app","2022-11-20T01:01:21.515Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.105 Mobile Safari/537.36"""
"0766796376.1667996786946","80.9.240.131","","","","web","2022-11-09T12:26:26.946Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"3640789566.1676951108247","149.56.150.167","","","","web","2023-02-21T03:45:08.247Z","Mozilla/5.0 (compatible; Dataprovider.com)"
"9336517101.1668464429000","80.9.240.131","","","","web","2022-11-14T22:20:29.000Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"1582214553.1676485612450","51.158.97.210","","","","web","2023-02-15T18:26:52.450Z","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4298.0 Safari/537.36"""
"2285890316.1671109801918","80.9.240.131","","","","web","2022-12-15T13:10:01.918Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"5071314088.1668295600013","92.184.104.183","","","","web","2022-11-12T23:26:40.013Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"5437065523.1668869710712","92.184.110.232","","","","web","2022-11-19T14:55:10.712Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6801802109.1669139200622","80.9.240.131","","","","web","2022-11-22T17:46:40.622Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"0646707046.1668290909909","92.184.104.183","","","","web","2022-11-12T22:08:29.909Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"8119950208.1677264669995","86.249.148.170","","","","web","2023-02-24T18:51:09.995Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"""
"7550342407.1677417538154","86.249.148.170","","","","web","2023-02-26T13:18:58.154Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1"""
"3118988124.1667962795705","80.9.240.131","","","","web","2022-11-09T02:59:55.705Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"1262118175.1668290921009","92.184.104.183","","","","web","2022-11-12T22:08:41.009Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"9587136271.1680312476871","86.249.148.170","","","","web","2023-04-01T01:27:56.871Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36"""
"7123531488.1668518302350","80.9.240.131","","","","web","2022-11-15T13:18:22.350Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"7257476376.1668283861936","92.184.104.183","","","","web","2022-11-12T20:11:01.936Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"5716622147.1671836423472","66.249.76.37","","","","web","2022-12-23T23:00:23.472Z","""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.5359.130 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
"2228353307.1678613438732","89.228.4.200","","","","web","2023-03-12T09:30:38.732Z","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"""
"2669324957.1668869609673","92.184.110.232","","","","web","2022-11-19T14:53:29.673Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"8294813966.1668290199548","92.184.104.183","","","","web","2022-11-12T21:56:39.548Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"0249914042.1668641907361","80.9.240.131","","","","web","2022-11-16T23:38:27.361Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"0932272207.1674186896731","69.171.251.17","","","","web","2023-01-20T03:54:56.731Z","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"""
